id,lang,text,created
1511706901876453377,en,"By any chance if you are seeing this
Wish I could get a financial fund of 18million dollars or 400 Bitcoin. Please help me get this fund.
@CoinbaseSupport https://t.co/RcMkumqP7A",2022-04-06 14:06:26+00:00
1511708233215447052,en,@brucefenton @jamesviggy No #Bitcoin logo on it? 🤨 https://t.co/k2wR0fekX4,2022-04-06 14:11:43+00:00
1511708233022459908,und,"#BTC 
#BITCOIN_SNIPER
👇✍️👏 https://t.co/d8oTTfPiDX https://t.co/WiHGjwV6bU",2022-04-06 14:11:43+00:00
1511708232653459472,und,"@ChinaPumpWXC 🔝
            #SHINJA  #SHINJA
          #SHINJA      #SHINJA 
        #SHINJA          #SHINJA
        🚀🚀🚀             🚀🚀🚀
          🚀🚀🚀        🚀🚀🚀
             🚀🚀🚀 🚀🚀🚀 

#Shinja #Shibnobi #Solano #Bitcoin #Binance #Avax #Ceek #Raca https://t.co/E0MoWAkx8y",2022-04-06 14:11:43+00:00
1511708231831363587,en,🇳🇴 #Bitcoin Mining ⛏ ⚡️ https://t.co/mWQVhoZ1Ip,2022-04-06 14:11:43+00:00
1511708230984085505,und,"https://t.co/QsHWRmVkzR

#SHIBUY #Bitcoin #Binance #BNB #BSC #BTC #dogecoin #doge #SHIBARMY #SHIB #shibainu #elonmusk #crypto #pancakeswap #SOL #SAFEMOON #MRI #FLOKI #APE #ZIL #Zilliqa #Metaverse #NFT #altcoin #opensea #P2E #ALTSEASON #alts
980",2022-04-06 14:11:43+00:00
1511708229000380416,de,"@anyaselalubenar LFG! 🔥 $SKUY The 1st Multiverse Meta-fi Project in Crypto Space! SEKUYA! $SKUY, Meta-fi, WEB 3., RWANFT, P2E Ecosystem 🔥

Join us :  @sekuyaofficial

#Bitcoin #Binance #BSCGem #BSC #Metaverse #Multiverse #NFT  #SKUY #SEKUYA #SKUYARMY #SEKUYANS https://t.co/AlDMX25wGk",2022-04-06 14:11:42+00:00
1511708228555522052,en,Bitcoin outflows from multiple exchanges suggest BTC price hike is imminent https://t.co/CHxMfeIY7B,2022-04-06 14:11:42+00:00
1511708226026418186,en,"@BSCGemsx100 CoinGecko And Cmc Joined After Vitteey Exchange MEXC Please Vote From This Link, 1000x Waiting For Us... https://t.co/WzRa5muN7D GlobalTelegram:https:https://t.co/rXKMhMH24N.  @Vitteeytoken #vitteeyToken #VitteeyMEXC #vitteytoken #vitteeytokenMEXC #Bitcoin #BSC https://t.co/3zyC3Iu4Ki",2022-04-06 14:11:41+00:00
1511708224810098693,en,"@CryptoGucci #Bitcoin has just reached a resistance point within this ascending channel.

If it breaks the $48K range successfully, bullish momentum will continue

Y’all follow @lowrybtc She’s a super underrated Bitcoiner who have been following her tweets and tip closely

Follow her",2022-04-06 14:11:41+00:00
1511708224218877953,de,@AlexFreisinger @BTCersforfuture @mspro Das ist nicht Werbung für Bitcoin sondern für die Börse. Großer Unterschied!,2022-04-06 14:11:41+00:00
